timestamps,Delta,Theta,Alpha,Beta,Gamma,Label
254516.723,-2.5486441506991246,3.4337415050434617,-10.539985129152996,54.018739893982286,313.62922109612924,left
254516.728,-1.7577787361145696,3.757278818836576,-13.312470237437015,38.966476173526914,182.69561706888675,left
254516.732,-1.0186785355241406,3.906461152624709,-15.490047368512828,29.736873818669984,-568.2872513870012,left
254516.737,-0.3270069674969115,3.922915118025088,-16.694401521787892,22.077021045679583,-273.23909140145435,left
254516.742,0.3160609763659902,3.8430285020829418,-16.648237650956048,1.023429066342377,731.5885618472422,left
254516.747,0.9073004260126928,3.701702956646773,-15.20424726373426,-40.14128618531489,380.1891310396719,left
254516.752,1.4560230165101138,3.554913696179432,-12.31389752439109,-86.5307423738786,-590.7224019592505,left
254516.757,1.9818281397967008,3.471858804306146,-8.062156837437977,-115.57673633663902,-496.1812517532552,left
254516.761,2.4983554477120613,3.5029402259230915,-2.743156516719488,-117.61871094929504,437.4048335464556,left
254516.766,3.0099289367458963,3.671700778976176,3.1534678922347497,-95.66483510338092,502.6718966944941,left
254516.771,3.5219585646985108,3.991875872764236,9.04255972559948,-54.37270182194004,-371.8238856343581,left
254516.776,4.042573756591474,4.469645823142131,14.316351920447756,-0.2913201870899442,-385.5389950761476,left
254516.781,4.5722973848344015,5.086016975452389,18.37164330388989,52.47323716185963,238.4796120888831,left
254516.786,5.100321225995768,5.792379576049706,20.671627801704567,88.22064310646667,351.6666018386203,left
254516.79,5.614331870415407,6.53080668017131,20.86068186201785,102.23080988561046,-50.804068590111136,left
254516.795,6.108605472075672,7.251236043935577,18.84639960913295,101.1826464166389,-437.8595043047353,left
254516.8,6.578162564022202,7.903993831651765,14.78778613893618,90.50188520730003,-111.4387048572743,left
254516.805,7.0108702996445205,8.429035872161496,9.047975951683371,68.49773848875476,493.3550038860093,left
254516.81,7.394718220647493,8.77178106902078,2.1905237668297453,35.85816989852642,247.3133452806374,left
254516.815,7.730165021041917,8.906668320193763,-5.030684914170332,1.7068754037413925,-546.8133131641455,left
254516.796,8.025119797807754,8.828922000213426,-11.783571195835664,-26.91978068224765,-352.85669196387994,left
254516.801,8.280582219073459,8.52967624068381,-17.316041576881332,-53.16036836432896,594.8828560873858,left
254516.805,8.493160798717275,8.000814257025443,-21.026408755640013,-79.21667274370331,435.9910347400194,left
254516.809,8.670187598904423,7.261030663212438,-22.464551334658687,-95.28215837238731,-530.1871170924662,left
254516.813,8.829508172332144,6.353697293877153,-21.3883291262989,-90.21362167429218,-531.7164261046764,left
254516.817,8.983450904824824,5.316755224745952,-17.86374716769376,-67.37592807355014,401.2611514941634,left
254516.821,9.133761870722466,4.172611711448975,-12.276188029937265,-39.61822958332361,564.7004227551132,left
254516.825,9.282184955103231,2.9459025575309434,-5.23638091636837,-13.422940216700258,-281.13081547103343,left
254516.829,9.434431592395915,1.669526895194641,2.506188524155076,12.382927763408375,-464.2559173659691,left
254516.833,9.59056297847738,0.3671489465320189,10.1052802421404,36.34126897610906,148.53998936234754,left
254516.837,9.73965447195919,-0.9558618326663147,16.692305511844467,53.12500046448086,393.8843978778439,left
254516.841,9.868857220310646,-2.295735989291274,21.5153514201942,62.25668440656595,6.441060824146632,left
254516.845,9.972479068447694,-3.63403653092005,24.058933558854545,68.95171467029142,-451.8048948138783,left
254516.849,10.046451754095797,-4.947529567194086,24.06919661378795,73.34049114561113,-157.70542106669328,left
254516.853,10.079687171011432,-6.223329472172518,21.538367300288705,66.99205642614142,530.4932007697807,left
254516.857,10.061614958043526,-7.445687073435775,16.73392610202165,45.52517512472956,280.95982287769664,left
254516.861,9.995698051339737,-8.573419032074295,10.21866617876143,16.615339583053576,-598.1122585697226,left
254516.866,9.894524283577628,-9.550861900584126,2.754451805553351,-11.402034989452517,-378.4689455697772,left
254516.87,9.763764644803182,-10.338263011754174,-4.858082079337904,-40.03109329770176,592.9166954777772,left
254516.874,9.601154997961068,-10.914948564123316,-11.868247615484364,-71.28219708711865,422.640042739814,left
254516.878,9.407442143223014,-11.261124830175442,-17.6018051405783,-96.108449646382,-450.0699724696295,left
254516.882,9.18612874161805,-11.359240308072634,-21.52682208593349,-101.5674773386525,-375.3779477840533,left
254516.885,8.932704061450512,-11.213049612686014,-23.34520025672487,-84.28703798357226,303.0894636426089,left
254516.889,8.633885321369993,-10.84800562384376,-23.00977840070505,-49.682933123810336,350.29537737808084,left
254516.893,8.279369525171917,-10.289364414621687,-20.661567104662925,-3.216259236315696,-213.28349735326717,left
254516.897,7.86736143878953,-9.551713851907596,-16.581950385273455,48.72183185055046,-424.4627047343034,left
254516.9,7.396148720268366,-8.653232858132354,-11.196464200380486,91.8028878694652,75.49606370106571,left
254516.904,6.858156836983016,-7.625233758614539,-5.053647009398908,108.57367179521565,512.8257968843282,left
254516.908,6.2496757473460365,-6.49427923507329,1.2733243211989844,94.27779406105516,96.15593565509748,left
254516.912,5.581036160138366,-5.264554677203452,7.27952807980706,60.762512786391866,-598.0953685243845,left
254516.915,4.868427463182951,-3.9332779883443063,12.527106850000228,21.497444253589016,-203.0938870595809,left
254516.919,4.120512154297491,-2.514867828340107,16.61719947329549,-18.54414033254718,630.7136717014865,left
254516.923,3.343020772965436,-1.032941369394028,19.24108872195527,-54.23163145058926,295.018704307407,left
254516.927,2.5525286972037584,0.5034696654927266,20.26036568182362,-73.24457610628497,-548.9783530747434,left
254516.93,1.7735831898923524,2.09392042136097,19.69440883365065,-67.82808744657643,-443.8566633026946,left
254516.934,1.022899236208508,3.71841917523304,17.641541097992853,-46.62877998269578,456.7115295289611,left
254516.938,0.3067934005574259,5.33381104878812,14.260877202493068,-25.01053974144565,517.2012816107915,left
254516.941,-0.3679211845006346,6.8945076493241775,9.812149756500784,-8.836142601907529,-395.872408800646,left
254516.945,-0.9926252113953437,8.356617491474886,4.644362317405491,4.431081185290977,-414.6557142243561,left
254516.949,-1.5671459488893005,9.662440824082667,-0.8711041553430071,15.246111490898564,293.06127696776304,left
254516.953,-2.1030598165131806,10.738195947785233,-6.373128822626754,21.62286930554785,290.0617317140898,left
254516.957,-2.6164912867463985,11.510724597619063,-11.495096772496913,25.346730177628952,-146.6787575992562,left
254516.961,-3.123678792154932,11.919157822258056,-15.865840384086738,30.735055052669527,-240.99364217348,left
254516.965,-3.645018630002818,11.91137077098026,-19.152418910048024,37.43525945958029,-4.625001077730701,left
254516.968,-4.206772991251651,11.444211467480558,-21.09202797700849,40.232924006898976,327.5157503299348,left
254516.972,-4.829491406428728,10.5058275312771,-21.466636373757847,37.92103328693289,149.72959605672966,left
254516.976,-5.515793495620481,9.136619426449288,-20.084811616843915,34.941328279418585,-599.0791743752166,left
254516.98,-6.25757560929581,7.413733321795765,-16.856910852657798,29.429815931359343,-276.73601981129565,left
254516.983,-7.050981190098751,5.420946215950831,-11.893605538755494,9.46382220030676,735.5041358734668,left
254516.987,-7.893122343758099,3.2501603795034564,-5.499971374645319,-30.041307344928896,385.57526866488337,left
254516.991,-8.767879495929238,1.0209610002911695,1.896658206832163,-74.55670363567154,-575.2080994709879,left
254516.995,-9.648491440711796,-1.1303948330875506,9.756286832315954,-102.98151846208536,-485.8180077748888,left
254516.998,-10.514075473175104,-3.086122999960029,17.394216739155954,-106.81058311724377,429.8284218702445,left
254517.002,-11.35302288142631,-4.757651724563669,24.03407580451548,-88.85201246297389,510.85486765584375,left
254517.006,-12.152143271991765,-6.070265582201377,28.93992283986629,-52.05711157305116,-377.5701814791714,left
254517.01,-12.894778180482728,-6.962724197817062,31.50758498922541,-0.8597379854921485,-423.64056739595554,left
254517.013,-13.571463295586076,-7.407511403129,31.293151110662336,51.621102024226126,253.10053828382465,left
254517.017,-14.183718097019664,-7.417073410421151,28.062753900355183,89.08125119779191,379.76514858824544,left
254517.021,-14.734032889183336,-7.024464598735302,21.88294264514618,105.18067402976403,-76.13825675311215,left
254517.025,-15.218371859595772,-6.267999742106476,13.163914852041728,104.62880451431332,-444.9918357224554,left
254517.028,-15.632906231102822,-5.200488894449028,2.6008050641032487,91.45904694336993,-73.18477382730057,left
254517.032,-15.9816128557224,-3.899085242366527,-8.917827765326932,64.44991718955151,510.8977309002179,left
254517.036,-16.268147586158726,-2.4470811975406046,-20.35461183121501,26.71551301627205,199.52231290440585,left
254517.039,-16.4837983285334,-0.9095695158227448,-30.574987326732675,-10.05992747944157,-574.5829904817681,left
254517.043,-16.613375687925306,0.6585247068072669,-38.49490876033285,-37.87988302984456,-310.5176340197442,left
254517.047,-16.649707326386455,2.189448410057657,-43.259638326550224,-60.58373597258257,601.4226496279185,left
254517.051,-16.59247212605996,3.607609292368857,-44.32631636697126,-82.49561820028805,356.63263399556183,left
254517.054,-16.43747818420622,4.8511108991505605,-41.47410907807674,-97.2463214150227,-511.3046452278647,left
254517.058,-16.179121471730248,5.869667514400208,-34.84197037859775,-95.50791168913815,-321.0997935691219,left
254517.062,-15.822068290351572,6.606532319931382,-24.96750281378933,-76.66901440098812,386.6132600542055,left
254517.065,-15.380632182388066,7.002450297359967,-12.727558795123516,-45.553132693506505,335.50057883177067,left
254517.069,-14.8662853272623,7.019952687807448,0.804482377925656,-4.137321173227796,-296.984602646748,left
254517.073,-14.2840840331797,6.6507722302897605,14.4746635321528,44.34647578274642,-439.8353854974901,left
254517.077,-13.64247112876643,5.898955989779391,27.110533995978745,86.86132881518259,193.91923602798752,left
254517.08,-12.959151853567878,4.770736747899661,37.60419124868231,105.89203931034442,431.3092066784846,left
254517.084,-12.25526119034475,3.2847156351400755,45.04088451522357,94.38268791002558,-45.69737629172164,left
254517.088,-11.548914482711334,1.4823216510143002,48.80804394162703,61.11838841469862,-258.5140357163465,left
254517.092,-10.857855124772742,-0.5785465118621509,48.63223771049356,21.50029554831383,-134.32184778924648,left
254517.095,-10.204038165370694,-2.8337214648959543,44.57580703493067,-12.336363999711956,249.9472391166804,left
254517.099,-9.60567447344555,-5.201719833674416,37.05583511328074,-31.064375006582654,304.7254689402864,left
254517.103,-9.06420403039937,-7.565533784152569,26.84528451747285,-27.956541434037643,-535.0425321702216,left
254517.107,-8.568886612768427,-9.78696810057592,14.958777209431748,-9.071365608948124,-422.5229135622741,left
254517.111,-8.113065022076814,-11.741583074903062,2.4711904222104417,3.8303068290096745,673.7259954115732,left
254517.115,-7.695428568294217,-13.32646232664951,-9.591040447242378,-7.56952624102834,459.2577054360212,left
254517.118,-7.308837187753599,-14.445604258020968,-20.29168374204085,-39.41857014281144,-482.6098281449819,left
254517.122,-6.941228724530636,-15.01602753488759,-28.86606416145753,-72.14819355175234,-406.1027079387808,left
254517.126,-6.587852223194743,-14.992337758898213,-34.82666280558354,-88.72732627181416,311.0405413512697,left
254517.13,-6.252678698157194,-14.370325335026388,-37.9849625303378,-80.32302977424483,375.4151034333037,left
254517.133,-5.936551981901291,-13.165997248197982,-38.38515807459005,-43.08902887820311,-247.52236389960908,left
254517.137,-5.632384698742396,-11.406441167142198,-36.25286814529693,17.622884786560782,-451.0896599308916,left
254517.141,-5.335197811569023,-9.1458523774793,-31.99655815896047,80.64326461846669,106.94739449503264,left
254517.145,-5.048817701741994,-6.4741792408251415,-26.17829834720685,118.22422647610986,555.0778789176754,left
254517.149,-4.775230193235868,-3.4944287035137407,-19.40018032010833,117.58796241783728,96.90454756229092,left
254517.152,-4.502982961399525,-0.2986720644290024,-12.19728080108874,87.9834944567104,-637.6041160515912,left
254517.156,-4.214990076983659,3.0214679679133027,-5.03466396412613,44.82246506264728,-240.39375117718328,left
254517.16,-3.902422165256272,6.354214385766987,1.6594855333013214,-3.3187272206666107,651.7085240750966,left
254517.164,-3.560181050784159,9.579975446778905,7.537734656049373,-48.15490754360681,327.7435414542447,left
254517.167,-3.172998314365398,12.599629083918526,12.404582864504334,-75.53089480079788,-573.6175118189949,left
254517.171,-2.7184894929828287,15.332148063663803,16.193047856389093,-77.1497766406929,-420.7052424429397,left
254517.175,-2.182450006112388,17.69077228810729,18.879418576273142,-61.410943301140335,487.5063940452466,left
254517.188,-1.560602064944866,19.583520522367117,20.46287591594688,-43.024617328774006,453.1727692685348,left
254517.193,-0.8480072667412373,20.93525292790057,21.002321532332683,-27.38074770740016,-407.57108500546127,left
254517.198,-0.0385947295589161,21.691398410235102,20.605659879794835,-12.244156968548545,-374.060790078696,left
254517.202,0.8644129183509399,21.80243596067081,19.373382563752376,2.14677119239106,292.5663258557845,left
254517.207,1.845702181520428,21.22201682348666,17.385607540372717,13.390255462682244,301.0257069003691,left
254517.212,2.8858693837941525,19.92377245185317,14.742924904369454,23.27048672989597,-152.61609377343603,left
254517.217,3.9665932598426794,17.912156159339013,11.59161572481874,35.99883677516824,-264.4692110779419,left
254517.221,5.066876593515334,15.21651648097855,8.103632161661377,50.27808852014861,-10.462142719194585,left
254517.226,6.160703966257506,11.886740174791946,4.459993341674423,58.75838441336905,311.83886557424387,left
254517.231,7.227000076639996,8.008971133613102,0.8828743171873846,57.466993331448975,164.25689902486027,left
254517.236,8.26042548876258,3.7203380571896174,-2.343055821110517,49.209478869838286,-544.6526703910113,left
